# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=14628
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	9.113008015962677;	0.9947444525923655;
-2212;	0.938;	-1;	2.6392892697300554;	0.9422613312531264;
-2212;	0.938;	-1;	22.292569924398215;	0.9991159451753722;
-2212;	0.938;	-1;	16.246932375637474;	0.9983375488453666;
-2212;	0.938;	-1;	6.089285024089601;	0.9883427269899934;
-2212;	0.938;	-1;	1.8839482594574115;	0.8951812579348825;
-2212;	0.938;	-1;	11.673289925862012;	0.996787136962488;
-2212;	0.938;	-1;	8.17727732766671;	0.9934852457044964;
-2212;	0.938;	-1;	4.417666680449081;	0.9781927908753795;
-2212;	0.938;	-1;	7.512440267173111;	0.9922950187469348;
-2212;	0.938;	-1;	1.6502791094284628;	0.8693792933408726;
-2212;	0.938;	-1;	3.2826555452949977;	0.9615163326626972;
-2212;	0.938;	-1;	0.5703120620555031;	0.5195185284309433;
-2212;	0.938;	-1;	1.3684393067191545;	0.8248295899403765;
-2212;	0.938;	-1;	2.5907062790492095;	0.9402675162256282;
-2212;	0.938;	-1;	7.158300376280811;	0.9915236953600711;
-2212;	0.938;	-1;	5.552825931465257;	0.986030768352238;
-2212;	0.938;	-1;	10.49593559733233;	0.9960304485955178;
-2212;	0.938;	-1;	2.8307209263791795;	0.9492425195147817;
-2212;	0.938;	-1;	5.823840395312787;	0.9872765156304275;
-2212;	0.938;	-1;	6.752597660754711;	0.9904894905023724;
-2212;	0.938;	-1;	2.364024245071103;	0.9295048454819264;
-2212;	0.938;	-1;	22.14098558521871;	0.9991038150114523;
-2212;	0.938;	-1;	7.262642190917298;	0.9917625230968684;
-2212;	0.938;	-1;	13.637648270834417;	0.9976430023521424;
-2212;	0.938;	-1;	9.46749863842504;	0.9951278326934972;
-2212;	0.938;	-1;	13.48368463356456;	0.997589063836624;
-2212;	0.938;	-1;	11.155217782541047;	0.9964833916927316;
-2212;	0.938;	-1;	16.61431592660465;	0.9984100844637677;
-2212;	0.938;	-1;	4.230293321554429;	0.9762878843345171;
-2212;	0.938;	-1;	0.808281047359574;	0.6527822496492136;
-2212;	0.938;	-1;	7.8370038380158835;	0.9929133684488773;
-2212;	0.938;	-1;	8.137382207003428;	0.9934218398611849;
-2212;	0.938;	-1;	8.231659638792713;	0.9935702148992055;
-2212;	0.938;	-1;	2.891530125364251;	0.9512028875012095;
-2212;	0.938;	-1;	4.135059422581736;	0.9752238141762513;
-2212;	0.938;	-1;	2.7305734039172065;	0.9457541508856551;
-2212;	0.938;	-1;	6.9057834752976675;	0.9909010627058245;
-2212;	0.938;	-1;	27.243356617658716;	0.9994077998226674;
-2212;	0.938;	-1;	21.33113986239078;	0.9990345755745145;
-2212;	0.938;	-1;	17.977942267721968;	0.9986416548586821;
-2212;	0.938;	-1;	3.7353392027601724;	0.969887495231034;
-2212;	0.938;	-1;	11.430889650012812;	0.996650121223963;
-2212;	0.938;	-1;	15.148661802684256;	0.9980884727123366;
-2212;	0.938;	-1;	4.669337723732671;	0.9804134582413248;
-2212;	0.938;	-1;	14.760960665461445;	0.9979870472916933;
-2212;	0.938;	-1;	3.8239786615180007;	0.9712083190808934;
-2212;	0.938;	-1;	4.70454123111117;	0.9806970881637875;
-2212;	0.938;	-1;	1.232207846910577;	0.7956884712732137;
-2212;	0.938;	-1;	0.6774472960651625;	0.585492173546362;
-2212;	0.938;	-1;	13.121116204098566;	0.997454498221653;
-2212;	0.938;	-1;	4.192018616053594;	0.9758685259803672;
-2212;	0.938;	-1;	5.919947798384459;	0.9876787394713813;
-2212;	0.938;	-1;	2.166210773124813;	0.9176624380419228;
-2212;	0.938;	-1;	3.073144849095955;	0.9564399369087899;
-2212;	0.938;	-1;	20.574471819823735;	0.9989623714155363;
-2212;	0.938;	-1;	16.243912879727993;	0.9983369322803171;
-2212;	0.938;	-1;	9.63768330048446;	0.9952971802518898;
-2212;	0.938;	-1;	5.877076780127345;	0.9875016944122128;
-2212;	0.938;	-1;	1.0994411705140255;	0.7607514892641257;
-2212;	0.938;	-1;	2.7864081859710432;	0.947740640304097;
-2212;	0.938;	-1;	1.6965200222057504;	0.8751433642858991;
-2212;	0.938;	-1;	5.287044621445236;	0.9846240362960889;
-2212;	0.938;	-1;	7.057222370431443;	0.9912823391730268;
-2212;	0.938;	-1;	5.124013285048742;	0.9836542757537573;
-2212;	0.938;	-1;	2.511893120526827;	0.9368138245067549;
-2212;	0.938;	-1;	4.83967966156191;	0.9817310828885835;
-2212;	0.938;	-1;	5.843981991690768;	0.9873624161537533;
-2212;	0.938;	-1;	1.1230661800963868;	0.767511123180512;
-2212;	0.938;	-1;	4.804688577995977;	0.9814713969608587;
-2212;	0.938;	-1;	26.48163049714881;	0.9993732738538543;
-2212;	0.938;	-1;	6.322852647853577;	0.989174388864944;
-2212;	0.938;	-1;	22.31275150496527;	0.9991175415679825;
-2212;	0.938;	-1;	4.497031997497016;	0.978931784276661;
-2212;	0.938;	-1;	9.443103433358548;	0.9951028116306374;
-2212;	0.938;	-1;	3.7503244474565127;	0.9701169992340118;
-2212;	0.938;	-1;	4.899445764042398;	0.9821622911956375;
-2212;	0.938;	-1;	4.078100010359849;	0.9745532552234495;
-2212;	0.938;	-1;	3.632565545240443;	0.9682409580420744;
-2212;	0.938;	-1;	9.578670282329641;	0.9952394691607948;
-2212;	0.938;	-1;	8.20622184058541;	0.9935306773727852;
-2212;	0.938;	-1;	11.620405020331479;	0.9967579690777532;
-2212;	0.938;	-1;	3.1255297077705086;	0.957797512342808;
-2212;	0.938;	-1;	14.196329467228491;	0.9978242731041949;
-2212;	0.938;	-1;	11.292332544363896;	0.9965678360860522;
-2212;	0.938;	-1;	14.543155732492538;	0.9979264908075777;
-2212;	0.938;	-1;	11.572875308809374;	0.9967314150898563;
-2212;	0.938;	-1;	12.031856310274359;	0.9969749241953842;
-2212;	0.938;	-1;	3.8037349366254483;	0.970914317938061;
-2212;	0.938;	-1;	10.219699668729067;	0.9958143201193417;
-2212;	0.938;	-1;	1.3096742824748449;	0.8129934126431372;
-2212;	0.938;	-1;	4.510077499361292;	0.9790496907624309;
-2212;	0.938;	-1;	4.262196754563191;	0.976629235681079;
-2212;	0.938;	-1;	7.000873183339348;	0.9911433059687905;
-2212;	0.938;	-1;	5.289424876119236;	0.9846375544446413;
-2212;	0.938;	-1;	3.964062445422702;	0.9731274422321768;
-2212;	0.938;	-1;	5.667925322885618;	0.9865811059193265;
-2212;	0.938;	-1;	1.3653012575681018;	0.8242235538192708;
-2212;	0.938;	-1;	10.956524268821934;	0.9963553925316488;
-2212;	0.938;	-1;	19.19166174715728;	0.9988077336488113;
-2212;	0.938;	-1;	8.718293338396181;	0.994261978429174;
-2212;	0.938;	-1;	22.90061125956936;	0.9991622093808248;
-2212;	0.938;	-1;	10.731620776960767;	0.9962019094501011;
-2212;	0.938;	-1;	5.190986697856295;	0.9840633718488446;
-2212;	0.938;	-1;	2.7375640682869875;	0.9460088382696856;
-2212;	0.938;	-1;	4.084364218176924;	0.9746283077566908;
-2212;	0.938;	-1;	12.92852336272016;	0.9973783941835592;
-2212;	0.938;	-1;	2.515490673087261;	0.9369777139427146;
-2212;	0.938;	-1;	8.170176164263044;	0.9934740267622771;
-2212;	0.938;	-1;	5.175863751918128;	0.9839723381172042;
-2212;	0.938;	-1;	15.504666267449293;	0.9981750091417433;
-2212;	0.938;	-1;	3.218182362067911;	0.9600510259141687;
-2212;	0.938;	-1;	21.631938845027854;	0.999061200434813;
-2212;	0.938;	-1;	4.242940243059759;	0.9764240787994316;
-2212;	0.938;	-1;	1.6907992905475209;	0.874449774991976;
-2212;	0.938;	-1;	1.012715484753245;	0.7336521473030103;
-2212;	0.938;	-1;	13.424886410981292;	0.9975679759348554;
-2212;	0.938;	-1;	11.674934831661561;	0.9967880378757242;
-2212;	0.938;	-1;	6.697047870891248;	0.9903333529739284;
-2212;	0.938;	-1;	16.786782493677936;	0.9984425101762238;
-2212;	0.938;	-1;	2.486960917398052;	0.9356608383502503;
-2212;	0.938;	-1;	4.599568055194857;	0.9798327367053605;
-2212;	0.938;	-1;	4.13148930180147;	0.9751825577715162;
-2212;	0.938;	-1;	0.8368437932882098;	0.6657252521022867;
-2212;	0.938;	-1;	8.968280575103792;	0.9945748480189349;
-2212;	0.938;	-1;	7.5549047681638575;	0.9923804067536114;
-2212;	0.938;	-1;	4.534974847905554;	0.9792720136650196;
-2212;	0.938;	-1;	7.112365080666557;	0.9914152635893273;
-2212;	0.938;	-1;	6.695660183497669;	0.9903294036411497;
-2212;	0.938;	-1;	1.68616059169862;	0.8738834075234873;
-2212;	0.938;	-1;	6.00444237356884;	0.9880169052718526;
-2212;	0.938;	-1;	23.541545879905836;	0.9992071537192394;
-2212;	0.938;	-1;	2.3461388124439693;	0.9285388449720818;
-2212;	0.938;	-1;	15.786649010047858;	0.9982394526850947;
-2212;	0.938;	-1;	5.912866329962892;	0.9876497538131221;
-2212;	0.938;	-1;	16.50362131831833;	0.9983887365742552;
-2212;	0.938;	-1;	3.1624584268806144;	0.9587175407635077;
-2212;	0.938;	-1;	3.6241116544970025;	0.9680996407452264;
-2212;	0.938;	-1;	9.006555061611627;	0.9946204891608346;
-2212;	0.938;	-1;	11.16094097843009;	0.996486978338974;
-2212;	0.938;	-1;	3.948099735012402;	0.9729184695383182;
-2212;	0.938;	-1;	4.564150520419325;	0.9795281120801599;
-2212;	0.938;	-1;	13.688148560075355;	0.9976603009446529;
-2212;	0.938;	-1;	0.26531624286123157;	0.2721748152421667;
-2212;	0.938;	-1;	1.6261542750295863;	0.8662238419824708;
-2212;	0.938;	-1;	4.881639609315706;	0.9820354170456395;
-2212;	0.938;	-1;	11.52183756648678;	0.9967025369494013;
-2212;	0.938;	-1;	9.962769093382875;	0.9955970888504926;
-2212;	0.938;	-1;	14.307322610494426;	0.9978577918327184;
-2212;	0.938;	-1;	3.4906307772785135;	0.9657396364177788;
-2212;	0.938;	-1;	2.00624569710118;	0.9058797545773939;
-2212;	0.938;	-1;	2.9844327192350977;	0.9539904773117209;
-2212;	0.938;	-1;	6.69508821733366;	0.9903277751350004;
-2212;	0.938;	-1;	6.708826503874504;	0.9903667780182257;
-2212;	0.938;	-1;	8.17702914182064;	0.9934848540886229;
-2212;	0.938;	-1;	11.723749026073992;	0.996814602097334;
-2212;	0.938;	-1;	2.9844327192350977;	0.9539904773117209;
-2212;	0.938;	-1;	6.69508821733366;	0.9903277751350004;
-2212;	0.938;	-1;	11.916616862142375;	0.9969164050571898;
-2212;	0.938;	-1;	5.198651822470499;	0.9841092191308352;
-2212;	0.938;	-1;	4.873941357129977;	0.981980149050032;
-2212;	0.938;	-1;	2.1658840126241756;	0.9176405773090375;
-2212;	0.938;	-1;	1.0643206062258685;	0.7502246415149666;
-2212;	0.938;	-1;	3.7057465224913857;	0.9694265607693907;
-2212;	0.938;	-1;	6.378712606341189;	0.9893601617228278;
-2212;	0.938;	-1;	3.0497476155211336;	0.9558128196283882;
-2212;	0.938;	-1;	15.113529100020187;	0.9980796009760543;
-2212;	0.938;	-1;	9.651126928585542;	0.9953101808425613;
-2212;	0.938;	-1;	3.2689440044350713;	0.9612113978148497;
-2212;	0.938;	-1;	13.057972177400938;	0.9974299153475651;
-2212;	0.938;	-1;	0.8097098039013731;	0.6534436906176363;
-2212;	0.938;	-1;	2.5082848506931983;	0.9366488249024801;
-2212;	0.938;	-1;	6.137791227211626;	0.9885231036510083;
-2212;	0.938;	-1;	9.82456134248451;	0.9954731867706992;
-2212;	0.938;	-1;	1.68264520823999;	0.8734518089149378;
-2212;	0.938;	-1;	5.86384042020381;	0.9874462655145996;
-2212;	0.938;	-1;	8.656599196700745;	0.9941806142320551;
-2212;	0.938;	-1;	5.009064154287206;	0.9829147955432951;
-2212;	0.938;	-1;	3.4115936237630944;	0.9642189939865289;
-2212;	0.938;	-1;	22.860011480244946;	0.9991592346319972;
-2212;	0.938;	-1;	16.08768905942214;	0.9983045586192677;
-2212;	0.938;	-1;	1.0491783383915243;	0.7455020201538609;
-2212;	0.938;	-1;	8.675210831768183;	0.9942053406671295;
-2212;	0.938;	-1;	3.0956300668892918;	0.9570303862646979;
-2212;	0.938;	-1;	13.351608970765765;	0.9975413060379807;
-2212;	0.938;	-1;	6.45263845541256;	0.9895987911583651;
-2212;	0.938;	-1;	5.306066206943144;	0.9847315730873468;
-2212;	0.938;	-1;	4.35062039501302;	0.9775381334239479;
-2212;	0.938;	-1;	2.296666059322948;	0.9257650784643439;
-2212;	0.938;	-1;	3.298836847808633;	0.9618716790775583;
-2212;	0.938;	-1;	4.766202744102454;	0.981179390441578;
-2212;	0.938;	-1;	15.091944219706651;	0.9980741197113424;
-2212;	0.938;	-1;	6.6922796943540845;	0.9903197727452054;
-2212;	0.938;	-1;	2.327373330729731;	0.9275046237821888;
-2212;	0.938;	-1;	26.91103106832427;	0.9993930966933913;
-2212;	0.938;	-1;	14.022658631729042;	0.9977702277887617;
-2212;	0.938;	-1;	7.295387446077213;	0.9918354036379932;
-2212;	0.938;	-1;	12.947510045236651;	0.9973860472763152;
-2212;	0.938;	-1;	5.2295143192542275;	0.984291844573975;
-2212;	0.938;	-1;	1.7454633785863283;	0.8808636573561661;
-2212;	0.938;	-1;	22.690723315975653;	0.9991466585889404;
-2212;	0.938;	-1;	3.0745040773797974;	0.9564759664374217;
-2212;	0.938;	-1;	2.9844327192350977;	0.9539904773117209;
-2212;	0.938;	-1;	6.69508821733366;	0.9903277751350004;
-2212;	0.938;	-1;	14.819490528325398;	0.9980028687762014;
-2212;	0.938;	-1;	1.7311994894179583;	0.8792351829312134;
-2212;	0.938;	-1;	15.863975560075163;	0.9982565291497454;
-2212;	0.938;	-1;	2.553373644870057;	0.9386666648671489;
-2212;	0.938;	-1;	4.040839428987621;	0.9740999619006772;
-2212;	0.938;	-1;	10.341646958420549;	0.9959118511036279;
-2212;	0.938;	-1;	32.78240672384162;	0.9995909019159437;
-2212;	0.938;	-1;	3.937651335428265;	0.9727803819491826;
-2212;	0.938;	-1;	16.757257414567366;	0.998437029843541;
-2212;	0.938;	-1;	8.121521273864275;	0.9933963753187021;
-2212;	0.938;	-1;	12.007770877702006;	0.9969628317925767;
-2212;	0.938;	-1;	13.294951644004914;	0.9975203836530385;
-2212;	0.938;	-1;	4.301165822397109;	0.9770363921629218;
-2212;	0.938;	-1;	0.5008507372511695;	0.471015818907172;
-2212;	0.938;	-1;	3.231131811121298;	0.960351839109532;
-2212;	0.938;	-1;	3.097359311823864;	0.957075308255705;
-2212;	0.938;	-1;	11.566106967657182;	0.9967276072632003;
-2212;	0.938;	-1;	17.50657190385399;	0.9985676814882992;
-2212;	0.938;	-1;	9.646502311516855;	0.9953057147056442;
-2212;	0.938;	-1;	13.65923829743572;	0.9976504212666388;
-2212;	0.938;	-1;	4.5898979495806875;	0.9797502359358777;
-2212;	0.938;	-1;	1.0294705675273093;	0.7391827795654532;
-2212;	0.938;	-1;	0.8960799449128408;	0.6907646179124937;
-2212;	0.938;	-1;	8.374674793387502;	0.993785918755484;
-2212;	0.938;	-1;	3.2991304144008917;	0.9618780812530897;
-2212;	0.938;	-1;	1.8291174017268548;	0.8898192255335876;
-2212;	0.938;	-1;	3.5632613886187188;	0.9670545203824674;
-2212;	0.938;	-1;	1.6062143190337332;	0.8635350641517849;
-2212;	0.938;	-1;	1.2590602341576038;	0.8019204551727992;
-2212;	0.938;	-1;	1.0237658913920165;	0.7373162940587679;
-2212;	0.938;	-1;	1.291582175623371;	0.8091329756106459;
-2212;	0.938;	-1;	23.748740771559184;	0.9992209115865074;
-2212;	0.938;	-1;	1.0307133427665522;	0.7395871527806364;
-2212;	0.938;	-1;	14.917562263266207;	0.9980289643950444;
-2212;	0.938;	-1;	3.3466870432660714;	0.962894690718578;
-2212;	0.938;	-1;	2.7767573489666035;	0.9474049529076788;
-2212;	0.938;	-1;	4.445025644578218;	0.9784518222828844;
-2212;	0.938;	-1;	1.4704192351172813;	0.8430692160440361;
-2212;	0.938;	-1;	4.251803973355544;	0.9765188422541019;
-2212;	0.938;	-1;	2.19347002699581;	0.9194571757715204;
-2212;	0.938;	-1;	2.710711973170333;	0.9450209166432979;
-2212;	0.938;	-1;	6.815825704478145;	0.990662671252507;
-2212;	0.938;	-1;	5.336702717417657;	0.9849024348448134;
-2212;	0.938;	-1;	3.957449060286184;	0.9730411548476481;
-2212;	0.938;	-1;	2.9844327192350977;	0.9539904773117209;
-2212;	0.938;	-1;	6.69508821733366;	0.9903277751350004;
-2212;	0.938;	-1;	4.5823180129599255;	0.9796852166922833;
-2212;	0.938;	-1;	6.524570758057575;	0.9898234004415587;
-2212;	0.938;	-1;	8.704878150813888;	0.9942444314527151;
-2212;	0.938;	-1;	0.7466282780977693;	0.6227748363768982;
-2212;	0.938;	-1;	3.1723633389345554;	0.9589592991114004;
-2212;	0.938;	-1;	2.189235950155442;	0.9191821155394627;
-2212;	0.938;	-1;	5.22513194760362;	0.9842661032064054;
-2212;	0.938;	-1;	1.7106053469053113;	0.8768283783495586;
-2212;	0.938;	-1;	8.92351272858088;	0.9945207249201973;
-2212;	0.938;	-1;	7.510537385992364;	0.9922911589968557;
-2212;	0.938;	-1;	10.0689518543839;	0.9956888650777294;
-2212;	0.938;	-1;	19.954099855615034;	0.998896957190646;
-2212;	0.938;	-1;	12.185371103911125;	0.9970503308225586;
-2212;	0.938;	-1;	20.588607399365312;	0.9989637935286354;
-2212;	0.938;	-1;	1.5417525775379783;	0.85431127365045;
-2212;	0.938;	-1;	7.5259687636692325;	0.9923223765119403;
-2212;	0.938;	-1;	10.102987793115956;	0.9957176776937332;
-2212;	0.938;	-1;	0.8810814753642252;	0.6846465497208352;
-2212;	0.938;	-1;	8.403795963902802;	0.9938285135393471;
-2212;	0.938;	-1;	1.2752061939090478;	0.8055459667727979;
-2212;	0.938;	-1;	6.376270846599053;	0.9893521409373465;
-2212;	0.938;	-1;	5.474550628646063;	0.9856370743407729;
-2212;	0.938;	-1;	3.517741840445515;	0.9662393496022884;
-2212;	0.938;	-1;	5.1218498397900145;	0.9836408011968694;
-2212;	0.938;	-1;	3.085160680696422;	0.9567569360495938;
-2212;	0.938;	-1;	8.956994551330709;	0.9945612791700135;
-2212;	0.938;	-1;	3.3985685407896367;	0.9639588832592224;
-2212;	0.938;	-1;	7.011066721628314;	0.991168701209373;
-2212;	0.938;	-1;	14.216966195781433;	0.9978305643759112;
-2212;	0.938;	-1;	4.332005602911658;	0.9773512025221942;
-2212;	0.938;	-1;	5.543017037073525;	0.9859823204599865;
-2212;	0.938;	-1;	22.36241898270196;	0.9991214519797316;
-2212;	0.938;	-1;	5.850747581063893;	0.987391076387189;
-2212;	0.938;	-1;	15.009466841746944;	0.998052957987729;
-2212;	0.938;	-1;	3.5795939268739687;	0.9673399397522386;
-2212;	0.938;	-1;	1.201270606548333;	0.7881811687338939;
-2212;	0.938;	-1;	3.5984356051291235;	0.9676646990020525;
-2212;	0.938;	-1;	7.856148449547144;	0.9929475010523072;
-2212;	0.938;	-1;	3.146512733102474;	0.9583239240763861;
-2212;	0.938;	-1;	13.024390425092454;	0.9974166963595728;
-2212;	0.938;	-1;	14.39193764429144;	0.9978828276020412;
-2212;	0.938;	-1;	8.100233675322029;	0.9933619660478927;
-2212;	0.938;	-1;	6.66606436948249;	0.990244597773157;
-2212;	0.938;	-1;	13.543901023448932;	0.9976103776858688;
-2212;	0.938;	-1;	8.826591821711368;	0.9944007475873958;
-2212;	0.938;	-1;	5.316107344146936;	0.984787888854547;
-2212;	0.938;	-1;	1.118232747013787;	0.7661485733138601;
-2212;	0.938;	-1;	10.810379566923727;	0.996256740452729;
-2212;	0.938;	-1;	18.192184150173976;	0.9986733965578012;
-2212;	0.938;	-1;	5.297745435288864;	0.9846846705489237;
-2212;	0.938;	-1;	8.275749890194422;	0.9936378929312049;
-2212;	0.938;	-1;	12.858382107448199;	0.9973498288598757;
-2212;	0.938;	-1;	5.373133168421662;	0.9851019304734474;
-2212;	0.938;	-1;	11.02520319827299;	0.9964004134618747;
-2212;	0.938;	-1;	1.057475600295345;	0.7481038551744582;
-2212;	0.938;	-1;	9.351720846057157;	0.9950073549772062;
-2212;	0.938;	-1;	11.783364447959887;	0.9968466003339489;
-2212;	0.938;	-1;	6.568546479208699;	0.9899571678900796;
-2212;	0.938;	-1;	11.537012029514221;	0.996711162737614;
-2212;	0.938;	-1;	6.840437134665445;	0.990728810709117;
-2212;	0.938;	-1;	7.726184520844853;	0.9927108518418261;
-2212;	0.938;	-1;	15.402497369258079;	0.9981507848728737;
-2212;	0.938;	-1;	9.207350595881532;	0.9948507759633034;
-2212;	0.938;	-1;	5.771637927856355;	0.9870497876651302;
-2212;	0.938;	-1;	4.143086771096894;	0.9753162082109113;
-2212;	0.938;	-1;	5.457666042560776;	0.9855499866062519;
-2212;	0.938;	-1;	5.468984818526378;	0.9856084534264552;
-2212;	0.938;	-1;	6.761425925338679;	0.9905139576343477;
-2212;	0.938;	-1;	2.451917530367814;	0.9339880156375249;
-2212;	0.938;	-1;	9.935534540447737;	0.99557307816695;
-2212;	0.938;	-1;	5.013486097314821;	0.9829441545476575;
-2212;	0.938;	-1;	13.68216814764462;	0.9976582623348207;
-2212;	0.938;	-1;	1.745679314757725;	0.8808880726748065;
-2212;	0.938;	-1;	9.063419184022331;	0.9946872444882985;
-2212;	0.938;	-1;	5.468647968405353;	0.985606718526367;
-2212;	0.938;	-1;	2.3815819816399957;	0.9304348978526283;
-2212;	0.938;	-1;	6.160922406769055;	0.9886076575499757;
-2212;	0.938;	-1;	14.366500767822371;	0.9978753476642187;
-2212;	0.938;	-1;	14.58656992994052;	0.9979387771852616;
-2212;	0.938;	-1;	1.317723696542143;	0.8146772463071934;
-2212;	0.938;	-1;	1.390313870100561;	0.8289763540097513;
-2212;	0.938;	-1;	5.432903443277453;	0.9854208363689761;
-2212;	0.938;	-1;	5.206080213770433;	0.9841534634348377;
-2212;	0.938;	-1;	1.4218167735112708;	0.8347171005520451;
-2212;	0.938;	-1;	11.68522832972467;	0.9967936670323871;
-2212;	0.938;	-1;	15.076150082235989;	0.9980700940805599;
-2212;	0.938;	-1;	4.899087503864453;	0.9821597516321684;
-2212;	0.938;	-1;	15.716624949866876;	0.9982237716715063;
-2212;	0.938;	-1;	4.923197850793831;	0.9823294687596864;
-2212;	0.938;	-1;	7.6006115201583615;	0.992470743731753;
-2212;	0.938;	-1;	7.485186911580765;	0.9922394619992536;
-2212;	0.938;	-1;	5.472452913267048;	0.9856262972770232;
-2212;	0.938;	-1;	2.441602750205897;	0.9334836246510372;
-2212;	0.938;	-1;	12.080902974176599;	0.9969993268261267;
-2212;	0.938;	-1;	1.6922265075707212;	0.8746233166676474;
-2212;	0.938;	-1;	12.986108519881475;	0.9974015026081265;
-2212;	0.938;	-1;	1.7081024126777862;	0.8765312920252588;
-2212;	0.938;	-1;	2.8385816367032675;	0.9495023439863924;
-2212;	0.938;	-1;	3.038766901415276;	0.9555139306904715;
-2212;	0.938;	-1;	2.914473087163441;	0.9519138276757472;
-2212;	0.938;	-1;	4.90372712381725;	0.9821925985088813;
-2212;	0.938;	-1;	12.084837890965893;	0.9970012718133973;
-2212;	0.938;	-1;	9.565046933205613;	0.9952259958250431;
-2212;	0.938;	-1;	4.1697364520014935;	0.9756193108429833;
-2212;	0.938;	-1;	17.11097543990666;	0.9985008376274529;
-2212;	0.938;	-1;	9.536897388837367;	0.9951979748664899;
-2212;	0.938;	-1;	2.6923785065785233;	0.9443311977159754;
-2212;	0.938;	-1;	15.200155335946407;	0.9981013653294196;
-2212;	0.938;	-1;	9.623466342364793;	0.9952833730559231;
-2212;	0.938;	-1;	24.14539906383585;	0.9992462702127556;
-2212;	0.938;	-1;	8.6526016888622;	0.9941752827695745;
-2212;	0.938;	-1;	3.686972310820899;	0.969128712578707;
-2212;	0.938;	-1;	7.844044867788681;	0.9929259504302317;
-2212;	0.938;	-1;	7.36291934695478;	0.9919826983676352;
-2212;	0.938;	-1;	16.563553983338842;	0.9984003477823455;
-2212;	0.938;	-1;	20.510978337032;	0.9989559474095238;
-2212;	0.938;	-1;	10.630982291037078;	0.9961300784923264;
-2212;	0.938;	-1;	3.716406535367868;	0.9695937939992144;
-2212;	0.938;	-1;	10.24461946133291;	0.9958345315846059;
-2212;	0.938;	-1;	9.620290101990948;	0.995280280071616;
-2212;	0.938;	-1;	4.830283132061825;	0.9816618804722884;
-2212;	0.938;	-1;	9.05605845836195;	0.9946786734496955;
-2212;	0.938;	-1;	4.963838306899299;	0.9826101595577953;
-2212;	0.938;	-1;	2.7460615437065496;	0.946316080842556;
-2212;	0.938;	-1;	15.258988442233123;	0.9981159367223649;
-2212;	0.938;	-1;	13.885489455435122;	0.9977261070335978;
-2212;	0.938;	-1;	1.5168395845316012;	0.8505149733473026;
-2212;	0.938;	-1;	2.091530158663747;	0.9124413238024207;
-2212;	0.938;	-1;	9.09892152862548;	0.9947282958051704;
-2212;	0.938;	-1;	3.4988423101570323;	0.9658921367594389;
-2212;	0.938;	-1;	10.527003941430818;	0.996053706383096;
-2212;	0.938;	-1;	17.422198357672606;	0.9985538049667935;
-2212;	0.938;	-1;	5.461512892151221;	0.9855698970141971;
-2212;	0.938;	-1;	4.914443112839643;	0.9822681211803791;
-2212;	0.938;	-1;	1.964920805189105;	0.902445883663247;
-2212;	0.938;	-1;	6.268444172425882;	0.9889887523634244;
-2212;	0.938;	-1;	3.4728787402402923;	0.965406501320319;
-2212;	0.938;	-1;	4.166007225769178;	0.975577229016912;
-2212;	0.938;	-1;	2.583491640997702;	0.9399629189501028;
-2212;	0.938;	-1;	22.560492080833367;	0.9991367910565703;
-2212;	0.938;	-1;	32.253893865587116;	0.9995773936632754;
-2212;	0.938;	-1;	7.313214712823698;	0.9918746772050169;
-2212;	0.938;	-1;	8.536393598598885;	0.9940170467170403;
-2212;	0.938;	-1;	14.461004954441098;	0.9979029395726018;
-2212;	0.938;	-1;	5.163883221071619;	0.9838996700323733;
-2212;	0.938;	-1;	6.380040024533369;	0.989364518294983;
-2212;	0.938;	-1;	12.873270374535798;	0.9973559310201697;
-2212;	0.938;	-1;	1.1208324378023684;	0.7668827172063819;
-2212;	0.938;	-1;	7.686491224460547;	0.9926362063148683;
-2212;	0.938;	-1;	3.5606205720011785;	0.9670080254694685;
-2212;	0.938;	-1;	9.2968266658163;	0.9949486689231667;
-2212;	0.938;	-1;	9.828797208586511;	0.9954770612989422;
-2212;	0.938;	-1;	10.06960604082111;	0.9956894216011071;
-2212;	0.938;	-1;	3.36870190946023;	0.9633518348008823;
-2212;	0.938;	-1;	3.678418672815263;	0.9689915888906941;
-2212;	0.938;	-1;	1.0946396752223992;	0.7593465984861466;
-2212;	0.938;	-1;	3.8286839597157925;	0.9712760252179521;
-2212;	0.938;	-1;	2.9302308710748184;	0.9523933739818204;
-2212;	0.938;	-1;	0.9642607242020386;	0.7168000958442337;
-2212;	0.938;	-1;	2.826805845816971;	0.9491123830025686;
-2212;	0.938;	-1;	0.48100655080050625;	0.4563023086786816;
-2212;	0.938;	-1;	3.346018989306845;	0.9628806874677545;
-2212;	0.938;	-1;	5.229005039988487;	0.9842888563666258;
-2212;	0.938;	-1;	15.91392629345691;	0.9982674284247716;
-2212;	0.938;	-1;	3.8918262664904506;	0.9721622794203274;
-2212;	0.938;	-1;	21.07703343358683;	0.9990111915039467;
-2212;	0.938;	-1;	8.958411034296317;	0.9945629849493534;
-2212;	0.938;	-1;	2.3754504292751744;	0.9301121293412472;
-2212;	0.938;	-1;	6.629138797859795;	0.9901372231977076;
-2212;	0.938;	-1;	4.338236121727585;	0.9774140257917016;
