# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=46939
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	5.487899431176194;	0.9857053730676737;
-2212;	0.938;	-1;	3.1852413299159923;	0.9592705271358528;
-2212;	0.938;	-1;	14.376490405936805;	0.9978782899201117;
-2212;	0.938;	-1;	1.0803471768005877;	0.7551010151553053;
-2212;	0.938;	-1;	7.997098253497014;	0.99319140172782;
-2212;	0.938;	-1;	1.6836402639590917;	0.8735741855256849;
-2212;	0.938;	-1;	4.175828383845413;	0.9756878235086398;
-2212;	0.938;	-1;	4.886108892991231;	0.9820673878100455;
-2212;	0.938;	-1;	7.861266340706757;	0.9929565840306428;
-2212;	0.938;	-1;	13.256568381888014;	0.9975060575795163;
-2212;	0.938;	-1;	7.802041022254433;	0.9928503934040227;
-2212;	0.938;	-1;	20.346493287810066;	0.9989390254877747;
-2212;	0.938;	-1;	7.834707846753509;	0.9929092583904943;
-2212;	0.938;	-1;	7.325436975532586;	0.9919014400720831;
-2212;	0.938;	-1;	4.834258371030332;	0.9816912042909823;
-2212;	0.938;	-1;	7.3028882540008775;	0.991851962441335;
-2212;	0.938;	-1;	4.250246556619039;	0.9765022326115149;
-2212;	0.938;	-1;	1.9163730400570596;	0.8981796309650222;
-2212;	0.938;	-1;	12.055804478121608;	0.9969868763293082;
-2212;	0.938;	-1;	3.848711861925364;	0.9715615966433977;
-2212;	0.938;	-1;	2.2306009125042716;	0.9218126960239899;
-2212;	0.938;	-1;	0.7205360984870155;	0.609178210987115;
-2212;	0.938;	-1;	5.1668199656385365;	0.9839175281847649;
-2212;	0.938;	-1;	16.553994092583277;	0.998398504095712;
-2212;	0.938;	-1;	4.4401850336547914;	0.9784063254720067;
-2212;	0.938;	-1;	11.325658484970816;	0.9965879016605447;
-2212;	0.938;	-1;	5.617223605968233;	0.9863427340838316;
-2212;	0.938;	-1;	5.405429746203012;	0.985275524861206;
-2212;	0.938;	-1;	2.8950206148601088;	0.95131203586874;
-2212;	0.938;	-1;	1.8807772425263445;	0.8948813350993469;
-2212;	0.938;	-1;	11.189587925765007;	0.9965048489166811;
-2212;	0.938;	-1;	2.6044024193104263;	0.940839609045683;
-2212;	0.938;	-1;	1.7356800813113573;	0.8797500709314514;
-2212;	0.938;	-1;	1.4089831266420476;	0.8324106133432223;
-2212;	0.938;	-1;	8.101254490193726;	0.9933636222052606;
-2212;	0.938;	-1;	14.916650025815347;	0.9980287240201456;
-2212;	0.938;	-1;	5.870226309131617;	0.987473052861844;
-2212;	0.938;	-1;	3.521685580534696;	0.9663111446977106;
-2212;	0.938;	-1;	7.1791702615587125;	0.9915722847175712;
-2212;	0.938;	-1;	3.705858937841806;	0.9694283314096647;
-2212;	0.938;	-1;	13.184744398814033;	0.9974789149813896;
-2212;	0.938;	-1;	2.942374169555089;	0.9527581633941016;
-2212;	0.938;	-1;	10.93558248031672;	0.9963414968038602;
-2212;	0.938;	-1;	7.659135172894088;	0.9925840947504575;
-2212;	0.938;	-1;	11.484062789517742;	0.9966809164973134;
-2212;	0.938;	-1;	6.7402006129955065;	0.9904549733068743;
-2212;	0.938;	-1;	5.842066995552515;	0.987354286259559;
-2212;	0.938;	-1;	1.520200859676773;	0.8510350809294183;
-2212;	0.938;	-1;	4.3784293667451;	0.9778131588690085;
-2212;	0.938;	-1;	3.3329041442611276;	0.9626042014459365;
-2212;	0.938;	-1;	2.758455781086403;	0.9467596650619312;
-2212;	0.938;	-1;	17.791325195321512;	0.998613069020931;
-2212;	0.938;	-1;	7.187608527243606;	0.9915918126791406;
-2212;	0.938;	-1;	10.483521957759043;	0.996021098327402;
-2212;	0.938;	-1;	10.504399278152844;	0.9960368048082456;
-2212;	0.938;	-1;	9.567029600279545;	0.9952279602052939;
-2212;	0.938;	-1;	3.490816850148973;	0.9657431031857528;
-2212;	0.938;	-1;	4.423166046071164;	0.9782452278186371;
-2212;	0.938;	-1;	1.4156210297565517;	0.8336090318483078;
-2212;	0.938;	-1;	1.5444061982470025;	0.8547077625412309;
-2212;	0.938;	-1;	10.010651182258623;	0.995638832901294;
-2212;	0.938;	-1;	11.851737521778524;	0.9968827100596936;
-2212;	0.938;	-1;	4.837809516526236;	0.9817173408422737;
-2212;	0.938;	-1;	16.49703402079646;	0.998387452667555;
-2212;	0.938;	-1;	11.746349428265148;	0.9968267897211633;
-2212;	0.938;	-1;	5.720109117532724;	0.9868200296925846;
-2212;	0.938;	-1;	14.320680610116966;	0.9978617735705876;
-2212;	0.938;	-1;	2.910649779782858;	0.9517964102570198;
-2212;	0.938;	-1;	7.498991691770034;	0.9922676779757004;
-2212;	0.938;	-1;	6.708947402160863;	0.9903671202046815;
-2212;	0.938;	-1;	6.699044320048121;	0.9903390306094124;
-2212;	0.938;	-1;	10.900764495348481;	0.9963182174468352;
-2212;	0.938;	-1;	4.235003225869491;	0.9763387411451235;
-2212;	0.938;	-1;	13.544696230517722;	0.9976106572615586;
-2212;	0.938;	-1;	1.1115343265383215;	0.7642430519521729;
-2212;	0.938;	-1;	1.7272713314304182;	0.8787812286531487;
-2212;	0.938;	-1;	8.2781213424767;	0.9936415028560157;
-2212;	0.938;	-1;	3.1583881699862353;	0.9586175876810729;
-2212;	0.938;	-1;	15.916620243432586;	0.9982680133414367;
-2212;	0.938;	-1;	9.109830497650107;	0.994740814549032;
-2212;	0.938;	-1;	2.1735503033629104;	0.9181512757869996;
-2212;	0.938;	-1;	18.895902376563285;	0.99877018812573;
-2212;	0.938;	-1;	5.763461908074781;	0.9870137325121661;
-2212;	0.938;	-1;	7.554130150857873;	0.992378861832827;
-2212;	0.938;	-1;	15.68827819752174;	0.9982173641975743;
-2212;	0.938;	-1;	1.4678476221094068;	0.8426419605168498;
-2212;	0.938;	-1;	6.8173111814504255;	0.9906666831908176;
-2212;	0.938;	-1;	8.126851932358433;	0.9934049500455969;
-2212;	0.938;	-1;	9.088946919585405;	0.9947168102421705;
-2212;	0.938;	-1;	9.647404543116926;	0.9953065865184231;
-2212;	0.938;	-1;	2.150318217765222;	0.9165894772699684;
-2212;	0.938;	-1;	11.154490518752706;	0.9964829355341508;
-2212;	0.938;	-1;	5.454212269191584;	0.9855320757983927;
-2212;	0.938;	-1;	1.0050617769102554;	0.7310761883019871;
-2212;	0.938;	-1;	11.538766987342278;	0.996712158147287;
-2212;	0.938;	-1;	1.5002011774148825;	0.8479032200420963;
-2212;	0.938;	-1;	1.1447773424300685;	0.7735054147204816;
-2212;	0.938;	-1;	3.7331076444284323;	0.9698530955769169;
-2212;	0.938;	-1;	21.986037457297506;	0.9990911559235254;
-2212;	0.938;	-1;	23.09904334593803;	0.9991765239191434;
-2212;	0.938;	-1;	2.191554602531728;	0.919332910086574;
-2212;	0.938;	-1;	7.189835184634769;	0.9915969543731783;
-2212;	0.938;	-1;	10.38644476230919;	0.9959468266138455;
-2212;	0.938;	-1;	21.248251893093133;	0.9990270397853667;
-2212;	0.938;	-1;	3.5707165603690805;	0.9671852578047704;
-2212;	0.938;	-1;	5.324187614863886;	0.984832982879449;
-2212;	0.938;	-1;	2.1448642479944975;	0.9162166355629883;
-2212;	0.938;	-1;	17.12313188359273;	0.9985029607349215;
-2212;	0.938;	-1;	8.03215675715838;	0.9932501088157774;
-2212;	0.938;	-1;	14.050544790470447;	0.9977790404418598;
-2212;	0.938;	-1;	14.267174752016253;	0.9978457574985716;
-2212;	0.938;	-1;	2.446930652272761;	0.9337448525458398;
-2212;	0.938;	-1;	9.185276431019645;	0.9948261888448758;
-2212;	0.938;	-1;	15.473767672742513;	0.9981677334848951;
-2212;	0.938;	-1;	25.902878030746674;	0.99934498269896;
-2212;	0.938;	-1;	5.399891357818229;	0.9852459706202047;
-2212;	0.938;	-1;	2.2455299620759908;	0.922731888426623;
-2212;	0.938;	-1;	4.2014111091087;	0.9759724467991867;
-2212;	0.938;	-1;	3.4242159324874653;	0.9644684322674691;
-2212;	0.938;	-1;	22.08439359095617;	0.9990992223308186;
-2212;	0.938;	-1;	15.288776433148612;	0.9981232505905363;
-2212;	0.938;	-1;	5.585783157831138;	0.9861917360648336;
-2212;	0.938;	-1;	2.5254977420741125;	0.9374303626510193;
-2212;	0.938;	-1;	3.578034887391821;	0.9673128525333639;
-2212;	0.938;	-1;	11.894521902549466;	0.9969049915821009;
-2212;	0.938;	-1;	8.94487362699021;	0.9945466499289445;
-2212;	0.938;	-1;	0.8431581749238989;	0.66850823884012;
-2212;	0.938;	-1;	5.27831996049169;	0.9845743347650625;
-2212;	0.938;	-1;	3.0731951915192437;	0.9564412721325317;
-2212;	0.938;	-1;	8.531818097038403;	0.9940106853903491;
-2212;	0.938;	-1;	10.084627276541656;	0.9957021708025285;
-2212;	0.938;	-1;	7.604707524557733;	0.9924787610280165;
-2212;	0.938;	-1;	4.221692343216195;	0.9761945933646832;
-2212;	0.938;	-1;	2.0035058035988915;	0.9056574598527631;
-2212;	0.938;	-1;	8.772961173886785;	0.9943326625655052;
-2212;	0.938;	-1;	3.036506655821785;	0.9554520403639943;
-2212;	0.938;	-1;	9.473786781695534;	0.995134251150908;
-2212;	0.938;	-1;	3.936836094361181;	0.9727695638239192;
-2212;	0.938;	-1;	9.377641476673386;	0.9950347121176897;
-2212;	0.938;	-1;	3.7194564974180033;	0.9696413929699164;
-2212;	0.938;	-1;	3.794550030213859;	0.9707794597991719;
-2212;	0.938;	-1;	6.46030666983333;	0.9896230856470346;
-2212;	0.938;	-1;	12.809245110150819;	0.9973295389746419;
-2212;	0.938;	-1;	4.624765664578119;	0.9800453809629884;
-2212;	0.938;	-1;	8.389132211745682;	0.9938071200078321;
-2212;	0.938;	-1;	15.018874909488314;	0.998055389432899;
-2212;	0.938;	-1;	9.32423623395745;	0.9949781001003355;
-2212;	0.938;	-1;	3.587097502145293;	0.9674698470585852;
-2212;	0.938;	-1;	14.72803111118387;	0.9979780632517171;
-2212;	0.938;	-1;	7.5997439029395295;	0.992469043865999;
-2212;	0.938;	-1;	2.357108351288926;	0.9291335651442328;
-2212;	0.938;	-1;	2.6448148048339792;	0.9424819403787763;
-2212;	0.938;	-1;	11.041369715617398;	0.9964108899682227;
-2212;	0.938;	-1;	5.126477385157375;	0.9836696027729243;
-2212;	0.938;	-1;	12.265292884038645;	0.9970884790436079;
-2212;	0.938;	-1;	4.052274029047024;	0.9742403324295013;
-2212;	0.938;	-1;	9.73902936017861;	0.9953938760501025;
-2212;	0.938;	-1;	1.4323483002258912;	0.836577600261361;
-2212;	0.938;	-1;	2.596061475134208;	0.94049215849345;
-2212;	0.938;	-1;	5.152970793077912;	0.9838330531189254;
-2212;	0.938;	-1;	10.573986470290002;	0.9960884919316365;
-2212;	0.938;	-1;	6.585498649654406;	0.990008033835295;
-2212;	0.938;	-1;	1.8965563224552546;	0.8963618389742937;
-2212;	0.938;	-1;	11.337045164847362;	0.9965947173394486;
-2212;	0.938;	-1;	11.460656687240439;	0.9966674132876272;
-2212;	0.938;	-1;	4.978666906284151;	0.9827109271307305;
-2212;	0.938;	-1;	15.686718500206027;	0.9982170106400744;
-2212;	0.938;	-1;	24.265725363407515;	0.9992537183649796;
-2212;	0.938;	-1;	3.624977966573176;	0.9681141648571758;
-2212;	0.938;	-1;	12.877416105396337;	0.9973576264584645;
-2212;	0.938;	-1;	6.208052495644508;	0.9887770870202165;
-2212;	0.938;	-1;	3.352167129414194;	0.9630092673227921;
-2212;	0.938;	-1;	12.034713518095268;	0.9969763539073756;
-2212;	0.938;	-1;	2.6891158948146883;	0.9442071353312292;
-2212;	0.938;	-1;	3.2811327104349197;	0.9614826402584709;
-2212;	0.938;	-1;	4.545497772788477;	0.9793649273694452;
-2212;	0.938;	-1;	26.48418333069555;	0.9993733945558599;
-2212;	0.938;	-1;	7.200449844719495;	0.9916214008147418;
-2212;	0.938;	-1;	13.433450796663864;	0.997571064694513;
-2212;	0.938;	-1;	0.7996943820954352;	0.6487754392820131;
-2212;	0.938;	-1;	8.967316651147321;	0.9945736911009538;
-2212;	0.938;	-1;	10.247632550762345;	0.9958369654792639;
-2212;	0.938;	-1;	4.449814451860774;	0.9784966923844428;
-2212;	0.938;	-1;	25.788173119189658;	0.9993391485384934;
-2212;	0.938;	-1;	4.889015341079735;	0.982088133557343;
-2212;	0.938;	-1;	3.5600108949520086;	0.9669972775851337;
-2212;	0.938;	-1;	20.923724767141916;	0.9989966702492606;
-2212;	0.938;	-1;	3.3084438332234085;	0.9620803726621642;
-2212;	0.938;	-1;	3.180291179871743;	0.9591513061618613;
-2212;	0.938;	-1;	9.084936742140421;	0.9947121820497555;
-2212;	0.938;	-1;	1.6861744078089904;	0.8738850997210686;
-2212;	0.938;	-1;	23.778365500876063;	0.9992228494004676;
-2212;	0.938;	-1;	9.437992462432252;	0.995097545180748;
-2212;	0.938;	-1;	3.459339058460301;	0.9651491965472833;
-2212;	0.938;	-1;	9.974832207637629;	0.9956076617590012;
-2212;	0.938;	-1;	8.768719593362592;	0.9943272250391405;
-2212;	0.938;	-1;	2.3658960965613005;	0.9296048525669708;
-2212;	0.938;	-1;	14.614305302375751;	0.9979465693769084;
-2212;	0.938;	-1;	18.549208194973417;	0.9987238756677164;
-2212;	0.938;	-1;	9.514174043701587;	0.995175175411031;
-2212;	0.938;	-1;	13.770800618192684;	0.9976882052849458;
-2212;	0.938;	-1;	6.335360210942074;	0.9892164032768992;
-2212;	0.938;	-1;	1.080746637444207;	0.7552209837253477;
-2212;	0.938;	-1;	5.673218022666854;	0.9866056313797863;
-2212;	0.938;	-1;	3.1658535974763584;	0.9588006448437617;
-2212;	0.938;	-1;	8.214615053050995;	0.9935437628832725;
-2212;	0.938;	-1;	8.119555516598677;	0.9933932090574702;
-2212;	0.938;	-1;	2.101075361500391;	0.9131346585244904;
-2212;	0.938;	-1;	4.032073895984298;	0.9739915886135684;
-2212;	0.938;	-1;	8.685590211086406;	0.9942190619697813;
-2212;	0.938;	-1;	5.437921114049542;	0.9854471446919867;
-2212;	0.938;	-1;	6.910459972864324;	0.9909132062487029;
-2212;	0.938;	-1;	12.06569271579415;	0.9969917907627851;
-2212;	0.938;	-1;	9.700176067341458;	0.9953571603087858;
-2212;	0.938;	-1;	3.002641325320925;	0.9545094241677939;
-2212;	0.938;	-1;	1.9287327957812093;	0.8992905550938568;
-2212;	0.938;	-1;	6.0224288229945895;	0.9880871032295245;
-2212;	0.938;	-1;	2.2442040297212285;	0.9226508810308276;
-2212;	0.938;	-1;	6.83156843140954;	0.9907050582689427;
-2212;	0.938;	-1;	8.874902261486884;	0.9944610364613462;
-2212;	0.938;	-1;	24.362895522349657;	0.9992596529092459;
-2212;	0.938;	-1;	4.143422847321071;	0.9753200652801852;
-2212;	0.938;	-1;	10.880179463390942;	0.9963043497915075;
-2212;	0.938;	-1;	8.871557039190696;	0.9944568931637633;
-2212;	0.938;	-1;	13.684951041882247;	0.9976592113019159;
-2212;	0.938;	-1;	4.195141931657378;	0.9759031568850475;
-2212;	0.938;	-1;	2.9474085760898503;	0.9529082000470975;
-2212;	0.938;	-1;	10.835959042108502;	0.9962742938207934;
-2212;	0.938;	-1;	8.917607440255486;	0.994513525337772;
-2212;	0.938;	-1;	13.58771980329971;	0.9976257105709146;
-2212;	0.938;	-1;	13.6436797132388;	0.9976450784470752;
-2212;	0.938;	-1;	2.308198807633562;	0.9264253918400199;
-2212;	0.938;	-1;	5.598079828409826;	0.9862510876086171;
-2212;	0.938;	-1;	4.911493320471585;	0.9822473796053601;
-2212;	0.938;	-1;	7.160304078613701;	0.9915283785220317;
-2212;	0.938;	-1;	3.4406593028519987;	0.9647895575146715;
-2212;	0.938;	-1;	10.504080442497239;	0.9960365656393642;
-2212;	0.938;	-1;	6.690056273390531;	0.9903134304890843;
-2212;	0.938;	-1;	7.783537167572595;	0.9928167252203444;
-2212;	0.938;	-1;	5.433434296904307;	0.9854236230542457;
-2212;	0.938;	-1;	1.8882015998046924;	0.8955816489558713;
-2212;	0.938;	-1;	13.671550705810112;	0.9976546364868388;
-2212;	0.938;	-1;	14.737254894136154;	0.9979805857882973;
-2212;	0.938;	-1;	25.17767620194227;	0.9993067456623864;
-2212;	0.938;	-1;	4.812423462896111;	0.9815292714817551;
-2212;	0.938;	-1;	1.5785541098392069;	0.8596793336065731;
-2212;	0.938;	-1;	1.635532977634508;	0.8674630385978539;
-2212;	0.938;	-1;	1.8357884043170662;	0.8904920455647136;
-2212;	0.938;	-1;	5.7812645581792905;	0.9870920489121713;
-2212;	0.938;	-1;	8.123188509581752;	0.99339905897121;
-2212;	0.938;	-1;	1.8617516175883935;	0.8930560630576218;
-2212;	0.938;	-1;	3.112746255427994;	0.957472010537798;
-2212;	0.938;	-1;	13.746665527600685;	0.9976801087504598;
-2212;	0.938;	-1;	12.703354107933109;	0.997285015143276;
-2212;	0.938;	-1;	24.540257635029203;	0.9992703041292675;
-2212;	0.938;	-1;	6.006931993690037;	0.9880266585415683;
-2212;	0.938;	-1;	6.672913282955504;	0.9902643215626219;
-2212;	0.938;	-1;	4.202992256300861;	0.9759898757657267;
-2212;	0.938;	-1;	9.105458509215062;	0.9947358027568989;
-2212;	0.938;	-1;	2.712998806890265;	0.9451060743192107;
-2212;	0.938;	-1;	8.312165114464255;	0.9936929899361345;
-2212;	0.938;	-1;	2.828145869197337;	0.9491569799274263;
-2212;	0.938;	-1;	11.370073559599428;	0.9966143720868087;
-2212;	0.938;	-1;	5.132101190017788;	0.9837045035796586;
-2212;	0.938;	-1;	4.252143744359543;	0.9765224635543356;
-2212;	0.938;	-1;	16.26566431152411;	0.9983413661634788;
-2212;	0.938;	-1;	9.662615714905069;	0.9953212484408072;
-2212;	0.938;	-1;	18.809576185701687;	0.9987588948802261;
-2212;	0.938;	-1;	6.2737602504003185;	0.9890070987981135;
-2212;	0.938;	-1;	5.854017258898456;	0.9874048926099142;
-2212;	0.938;	-1;	11.783481633413897;	0.9968466627577215;
-2212;	0.938;	-1;	6.357652142860995;	0.9892906837712097;
-2212;	0.938;	-1;	8.882525493914724;	0.994470461091258;
-2212;	0.938;	-1;	8.968528803065263;	0.9945751458866253;
-2212;	0.938;	-1;	10.529947350266525;	0.9960558992359687;
-2212;	0.938;	-1;	4.85455492010143;	0.9818398434516677;
-2212;	0.938;	-1;	8.627648547915069;	0.9941418371241383;
-2212;	0.938;	-1;	6.069522558988474;	0.9882680237241352;
-2212;	0.938;	-1;	0.9787725438783006;	0.721984650876305;
-2212;	0.938;	-1;	2.5848309746205844;	0.940019635149079;
-2212;	0.938;	-1;	7.912828410943397;	0.9930471264579246;
-2212;	0.938;	-1;	17.64429233214438;	0.9985899067230714;
-2212;	0.938;	-1;	9.613561662096105;	0.9952737179653928;
-2212;	0.938;	-1;	10.334058476780601;	0.9959058817342084;
-2212;	0.938;	-1;	3.9040641498648556;	0.9723293635444665;
-2212;	0.938;	-1;	4.124280444820041;	0.9750989412813736;
-2212;	0.938;	-1;	12.605541617403178;	0.9972428926829481;
-2212;	0.938;	-1;	11.53445688063725;	0.9967097126535999;
-2212;	0.938;	-1;	3.7149219907532163;	0.9695705856924162;
-2212;	0.938;	-1;	4.422387411113142;	0.9782378148389244;
-2212;	0.938;	-1;	6.6479534286482;	0.9901921528049829;
-2212;	0.938;	-1;	0.6264681197502073;	0.5553964959913;
-2212;	0.938;	-1;	11.442293868890319;	0.9966567619275034;
-2212;	0.938;	-1;	2.0533239899879416;	0.909585395495207;
-2212;	0.938;	-1;	10.723389590264825;	0.9961961096853983;
-2212;	0.938;	-1;	24.610420780418078;	0.999274454334596;
-2212;	0.938;	-1;	7.269415064257509;	0.9917776768615314;
-2212;	0.938;	-1;	6.296499575799129;	0.9890850625797282;
-2212;	0.938;	-1;	16.87389362095977;	0.9984585126174551;
-2212;	0.938;	-1;	4.625707774408535;	0.9800532668241558;
-2212;	0.938;	-1;	5.092271848225014;	0.9834549116254064;
-2212;	0.938;	-1;	2.189035795005911;	0.9191690793773752;
-2212;	0.938;	-1;	10.542683277255085;	0.9960653665679298;
-2212;	0.938;	-1;	1.9181845860192914;	0.8983435418838063;
-2212;	0.938;	-1;	4.592666573942663;	0.9797739076486263;
-2212;	0.938;	-1;	11.86468882380402;	0.996889480208621;
-2212;	0.938;	-1;	7.648148469337987;	0.9925630105456632;
-2212;	0.938;	-1;	33.60211143072661;	0.999610606389613;
-2212;	0.938;	-1;	0.8013823659589722;	0.6495674048937455;
-2212;	0.938;	-1;	8.092593878973293;	0.9933495516972451;
-2212;	0.938;	-1;	2.468402447421832;	0.9347826915509336;
-2212;	0.938;	-1;	9.40979867837604;	0.995068340837761;
-2212;	0.938;	-1;	6.136623062637137;	0.9885188087316663;
-2212;	0.938;	-1;	14.906327043511734;	0.9980260008466482;
-2212;	0.938;	-1;	4.7245345362188855;	0.9808554631668676;
-2212;	0.938;	-1;	10.772761602097207;	0.996230700125648;
-2212;	0.938;	-1;	6.693453301697861;	0.9903231179334839;
-2212;	0.938;	-1;	5.397290961055278;	0.9852320637681886;
-2212;	0.938;	-1;	14.948656691481444;	0.998037131595471;
-2212;	0.938;	-1;	15.460601741302987;	0.9981646201047143;
-2212;	0.938;	-1;	6.313268829597707;	0.9891420301970482;
-2212;	0.938;	-1;	3.9764947376851887;	0.9732885487348532;
-2212;	0.938;	-1;	1.5002011774148825;	0.8479032200420963;
-2212;	0.938;	-1;	6.406869657002864;	0.9894520053936382;
-2212;	0.938;	-1;	23.278149221613408;	0.999189131738304;
-2212;	0.938;	-1;	2.516736974538428;	0.9370343463647784;
-2212;	0.938;	-1;	5.02912863638424;	0.983047411564774;
-2212;	0.938;	-1;	13.118967984138463;	0.9974536676875269;
-2212;	0.938;	-1;	2.4171053987770494;	0.9322631123741997;
-2212;	0.938;	-1;	9.722488598307997;	0.9953782986001278;
-2212;	0.938;	-1;	2.349526572152356;	0.9287232814851029;
-2212;	0.938;	-1;	6.4060284156429566;	0.9894492785729885;
-2212;	0.938;	-1;	10.165056073829598;	0.9957694837536823;
-2212;	0.938;	-1;	8.444828147051824;	0.9938877931482359;
-2212;	0.938;	-1;	12.315934077328807;	0.9971122698547102;
-2212;	0.938;	-1;	17.70756732096346;	0.9985999450606192;
-2212;	0.938;	-1;	13.375213927570094;	0.9975499448863061;
-2212;	0.938;	-1;	40.14550182752644;	0.9997271498953227;
-2212;	0.938;	-1;	7.159858476311176;	0.9915273373703399;
-2212;	0.938;	-1;	17.740142954328636;	0.9986050713445992;
-2212;	0.938;	-1;	12.33497434859242;	0.9971211395459993;
-2212;	0.938;	-1;	14.495572773118004;	0.9979128981793981;
-2212;	0.938;	-1;	9.333777862348235;	0.9949882852959143;
-2212;	0.938;	-1;	18.995082515636568;	0.9987829738018116;
-2212;	0.938;	-1;	11.847746777889245;	0.9968806194946566;
-2212;	0.938;	-1;	3.447117298534531;	0.9649145083501942;
-2212;	0.938;	-1;	6.805508176404323;	0.9906347347565553;
-2212;	0.938;	-1;	5.516981100725377;	0.9858525038920704;
-2212;	0.938;	-1;	4.698062342977155;	0.9806453486352527;
-2212;	0.938;	-1;	3.6773691587255692;	0.9689747021808359;
-2212;	0.938;	-1;	5.466576592208052;	0.985596043339933;
-2212;	0.938;	-1;	8.631012946030436;	0.9941463632826998;
-2212;	0.938;	-1;	4.490845683980603;	0.9788755272996398;
-2212;	0.938;	-1;	8.674546169651528;	0.9942044603399711;
-2212;	0.938;	-1;	0.39040067581529625;	0.38425250568420055;
-2212;	0.938;	-1;	2.9621925598800964;	0.9533447858885309;
-2212;	0.938;	-1;	0.9377605394688987;	0.7070165058190744;
-2212;	0.938;	-1;	10.778019140835434;	0.9962343558321803;
-2212;	0.938;	-1;	12.643045320494991;	0.9972591584285078;
-2212;	0.938;	-1;	6.355963662044097;	0.9892850842276062;
-2212;	0.938;	-1;	14.348939314706783;	0.9978701604342525;
-2212;	0.938;	-1;	26.465393561055045;	0.9993725053291133;
-2212;	0.938;	-1;	2.8080272524647976;	0.9484813605191335;
-2212;	0.938;	-1;	0.7891891977092692;	0.6437989297466251;
-2212;	0.938;	-1;	7.497867724226668;	0.9922653864036937;
-2212;	0.938;	-1;	6.205780767544081;	0.9887690067817565;
-2212;	0.938;	-1;	4.704723853415841;	0.9806985435826382;
-2212;	0.938;	-1;	3.500971080468532;	0.9659315078646943;
-2212;	0.938;	-1;	2.7027697603514067;	0.9447236622086794;
-2212;	0.938;	-1;	5.759588747382446;	0.9869966001541183;
-2212;	0.938;	-1;	1.508024241103985;	0.849138981807246;
-2212;	0.938;	-1;	22.552966556583872;	0.9991362156317977;
-2212;	0.938;	-1;	2.790652237811799;	0.9478872727538864;
-2212;	0.938;	-1;	4.954175395611665;	0.9825440247231513;
-2212;	0.938;	-1;	17.15443052564191;	0.998508406309575;
-2212;	0.938;	-1;	20.361164124003935;	0.9989405514375761;
-2212;	0.938;	-1;	5.686769989033934;	0.9866681252797983;
-2212;	0.938;	-1;	9.009467816806996;	0.9946239389881917;
-2212;	0.938;	-1;	4.443950292608705;	0.9784417273662271;
-2212;	0.938;	-1;	15.582669715308862;	0.9981931850595631;
-2212;	0.938;	-1;	12.325274132439123;	0.9971166259187865;
-2212;	0.938;	-1;	17.32808898133519;	0.9985380881754076;
-2212;	0.938;	-1;	3.616277121013405;	0.9679678467428352;
-2212;	0.938;	-1;	1.4075879128316497;	0.8321572236157633;
-2212;	0.938;	-1;	5.786953488502737;	0.9871169269698228;
-2212;	0.938;	-1;	12.548862681139132;	0.9972180346783116;
-2212;	0.938;	-1;	15.487647629819094;	0.9981710071501116;
-2212;	0.938;	-1;	8.524594294394602;	0.9940006215163265;
-2212;	0.938;	-1;	8.734370561175716;	0.9942829021279752;
-2212;	0.938;	-1;	5.240844372847375;	0.98435810580161;
-2212;	0.938;	-1;	13.625079596338585;	0.9976386672428286;
-2212;	0.938;	-1;	6.281203673943004;	0.989032710438166;
-2212;	0.938;	-1;	6.183208574495607;	0.988688246841476;
-2212;	0.938;	-1;	10.801720371246159;	0.9962507702047542;
-2212;	0.938;	-1;	17.42388256128306;	0.9985540839274986;
-2212;	0.938;	-1;	9.325944978414253;	0.9949799263720097;
-2212;	0.938;	-1;	1.2056949888114323;	0.7892769520955089;
-2212;	0.938;	-1;	3.1510721139556614;	0.9584370321956089;
-2212;	0.938;	-1;	9.169191551048817;	0.994808162047495;
-2212;	0.938;	-1;	6.138279693360742;	0.9885248988542608;
-2212;	0.938;	-1;	3.392366128100562;	0.963834041595999;
-2212;	0.938;	-1;	2.7751638483385537;	0.9473492232050457;
-2212;	0.938;	-1;	2.524557379189976;	0.9373880285398708;
-2212;	0.938;	-1;	13.452138734245645;	0.9975777841593483;
-2212;	0.938;	-1;	3.784308731687334;	0.9706279987630624;
-2212;	0.938;	-1;	4.837308593129448;	0.9817136573895551;
-2212;	0.938;	-1;	7.129561344356958;	0.9914560972622527;
-2212;	0.938;	-1;	2.961802010516193;	0.9533333289177641;
-2212;	0.938;	-1;	11.943896987490682;	0.9969304102523135;
-2212;	0.938;	-1;	8.993965344005284;	0.9946055399141843;
-2212;	0.938;	-1;	5.152118807053852;	0.9838278347642212;
-2212;	0.938;	-1;	12.866145348454019;	0.9973530133596821;
-2212;	0.938;	-1;	10.169722350817572;	0.9957733405513175;
-2212;	0.938;	-1;	1.6448646374984783;	0.868680200575134;
-2212;	0.938;	-1;	3.152206030926437;	0.9584650921758538;
-2212;	0.938;	-1;	10.381381227043972;	0.9959428958013224;
-2212;	0.938;	-1;	2.9645459605836777;	0.9534137370329604;
-2212;	0.938;	-1;	6.646150292941019;	0.9901869083314819;
-2212;	0.938;	-1;	10.448895225871489;	0.9959948416456287;
-2212;	0.938;	-1;	24.070581375367006;	0.9992415826878698;
-2212;	0.938;	-1;	8.139956375456197;	0.9934259588088017;
